article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id,keyword_concept_en_expanded,keyword_concept_polish_expanded,semantic_expanded_action,semantic_expanded_confidence,keyword_semantic_expanded_id,review_flag_expanded
68928,"https://www.archivespp.pl/Thirty-years-follow-up-of-depressive-adolescents-na-preliminary-report,68928,0,2.html",2017,19,1,Thirty years’ follow-up of depressive adolescents: a preliminary report,4,adolescent depression,adolescent depression,adolescent depression,depresja adolescentów,app_sem_0021,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-adolescent+depression/98211,unchanged,app_kw_0021,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
68727,"https://www.archivespp.pl/Severe-weight-gain-after-4-year-treatment-with-naripiprazole-in-a-young-man-with-schizophrenia,68727,0,2.html",2017,19,1,Severe weight gain after 4-year treatment with aripiprazole in a young man with schizophrenia,2,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
68422,"https://www.archivespp.pl/Models-of-eating-disorders-a-theoretical-ninvestigation-of-abnormal-eating-patterns-nand-body-image-disturbance,68422,0,2.html",2017,19,1,Models of eating disorders: a theoretical investigation of abnormal eating patterns and body image disturbance,1,body image,body image,body image,obraz ciała,app_sem_0178,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-body+image/1793,unchanged,app_kw_0185,body image/body attitudes,obraz ciała i postawy wobec ciała,expanded_merge_broad_construct,medium,app_sem_exp_0150,expanded_semantic_merge_audit|review_broad_merge
68422,"https://www.archivespp.pl/Models-of-eating-disorders-a-theoretical-ninvestigation-of-abnormal-eating-patterns-nand-body-image-disturbance,68422,0,2.html",2017,19,1,Models of eating disorders: a theoretical investigation of abnormal eating patterns and body image disturbance,2,eating disorders,eating disorders,eating disorder,zaburzenia odżywiania,app_sem_0508,plural_to_concept:eating disorders->eating disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-eating+disorders/2387,unchanged,app_kw_0527,eating disorders,zaburzenia odżywiania,expanded_merge_broad_clinical,medium,app_sem_exp_0440,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
68422,"https://www.archivespp.pl/Models-of-eating-disorders-a-theoretical-ninvestigation-of-abnormal-eating-patterns-nand-body-image-disturbance,68422,0,2.html",2017,19,1,Models of eating disorders: a theoretical investigation of abnormal eating patterns and body image disturbance,3,body dissatisfaction,body dissatisfaction,body dissatisfaction,niezadowolenie z ciała,app_sem_0176,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-body+dissatisfaction/66008,unchanged,app_kw_0183,body image/body attitudes,obraz ciała i postawy wobec ciała,expanded_merge_broad_construct,medium,app_sem_exp_0150,expanded_semantic_merge_audit|review_broad_merge
67931,"https://www.archivespp.pl/Pathological-use-of-mobile-phones-by-secondary-nschool-students,67931,0,2.html",2017,19,1,Pathological use of mobile phones by secondary school students,3,adolescents,adolescents,adolescents,adolescenci,app_sem_0024,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-adolescents/15201,unchanged,app_kw_0024,adolescence/adolescents,adolescencja i adolescenci,expanded_merge_life_stage,medium,app_sem_exp_0017,expanded_semantic_merge_audit|review_broad_merge
67931,"https://www.archivespp.pl/Pathological-use-of-mobile-phones-by-secondary-nschool-students,67931,0,2.html",2017,19,1,Pathological use of mobile phones by secondary school students,4,gender,gender,gender,płeć społeczno-kulturowa,app_sem_0656,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-gender/6148,unchanged,app_kw_0685,gender,płeć społeczno-kulturowa,expanded_merge_broad_construct,medium,app_sem_exp_0570,expanded_semantic_merge_audit|review_broad_merge
67744,"https://www.archivespp.pl/Relations-between-gestational-diabetes-and-npostpartum-depressive-disorders-and-symptoms,67744,0,2.html",2017,19,1,Relations between gestational diabetes and postpartum depressive disorders and symptoms,2,postpartum depression,postpartum depression,postpartum depression,depresja poporodowa,app_sem_1153,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-postpartum+depression/3451,unchanged,app_kw_1192,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
68295,"https://www.archivespp.pl/Using-arts-psychotherapy-in-psycho-oncology-nas-a-means-of-coping-with-stress-and-anxiety,68295,0,2.html",2017,19,1,Using arts psychotherapy in psycho-oncology as a means of coping with stress and anxiety,2,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
69659,"https://www.archivespp.pl/Sexual-dysfunction-among-women-with-type-2-diabetes-and-its-relationship-with-well-being-anxiety-and-depression,69659,0,2.html",2017,19,2,"Sexual dysfunction among women with type 2 diabetes and its relationship with well-being, anxiety and depression",1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
69659,"https://www.archivespp.pl/Sexual-dysfunction-among-women-with-type-2-diabetes-and-its-relationship-with-well-being-anxiety-and-depression,69659,0,2.html",2017,19,2,"Sexual dysfunction among women with type 2 diabetes and its relationship with well-being, anxiety and depression",3,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
67550,"https://www.archivespp.pl/Comparison-of-caregiver-burden-in-schizophrenia-and-obsessive-compulsive-disorder,67550,0,2.html",2017,19,2,Comparison of caregiver burden in schizophrenia and obsessive–compulsive disorder,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
70475,"https://www.archivespp.pl/The-Nuclear-Family-Functioning-Scale-NFFS-Polish-adaptation-of-the-American-model-and-analysis-of-its-psychometric-properties,70475,0,2.html",2017,19,2,The Nuclear Family Functioning Scale (NFFS): Polish adaptation of the American model and analysis of its psychometric properties,2,nuclear family,nuclear family,nuclear family,nuclear rodzina,app_sem_1014,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-nuclear+family/101163,unchanged,app_kw_1049,family/family system,rodzina i system rodzinny,expanded_merge_broad_construct,medium,app_sem_exp_0530,translation_review|expanded_semantic_merge_audit|review_broad_merge
76508,"https://www.archivespp.pl/Comparison-of-white-blood-cells-parameters-nin-patients-with-acute-schizophrenia,76508,0,2.html",2017,19,3,"Comparison of white blood cells parameters in patients with acute schizophrenia, unipolar depression and bipolar disorder",2,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
76508,"https://www.archivespp.pl/Comparison-of-white-blood-cells-parameters-nin-patients-with-acute-schizophrenia,76508,0,2.html",2017,19,3,"Comparison of white blood cells parameters in patients with acute schizophrenia, unipolar depression and bipolar disorder",3,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
74385,"https://www.archivespp.pl/The-role-of-alcoholic-extract-of-Zataria-multiflora-Boiss-in-controlling-opium-withdrawal,74385,0,2.html",2017,19,3,"The role of alcoholic extract of Zataria multiflora Boiss in controlling opium withdrawal symptoms: a randomized, double-blind study",4,drug addiction,drug addiction,drug addiction,uzależnienie od narkotyków,app_sem_0481,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-drug+addiction/104746,unchanged,app_kw_0497,substance use disorder,zaburzenie używania substancji,expanded_merge_historical_terms,medium,app_sem_exp_1342,expanded_semantic_merge_audit|review_broad_merge
76338,"https://www.archivespp.pl/Body-image-in-women-practicing-yoga-or-other-forms-of-fitness,76338,0,2.html",2017,19,3,Body image in women practicing yoga or other forms of fitness,1,body image,body image,body image,obraz ciała,app_sem_0178,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-body+image/1793,unchanged,app_kw_0185,body image/body attitudes,obraz ciała i postawy wobec ciała,expanded_merge_broad_construct,medium,app_sem_exp_0150,expanded_semantic_merge_audit|review_broad_merge
79878,"https://www.archivespp.pl/Emotion-recognition-and-theory-of-mind-in-chronic-nschizophrenia-association-with,79878,0,2.html",2017,19,4,Emotion recognition and theory of mind in chronic schizophrenia: association with negative symptoms,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
80161,"https://www.archivespp.pl/Changes-in-acceptance-and-suppression-of-negative-nand-positive-emotions-in-patients,80161,0,2.html",2017,19,4,Changes in acceptance and suppression of negative and positive emotions in patients with depressive disorders: a longitudinal study,1,depressive disorders,depressive disorders,depressive disorder,zaburzenie depresyjne,app_sem_0432,plural_to_concept:depressive disorders->depressive disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-depressive+disorders/1585,unchanged,app_kw_0448,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
76932,"https://www.archivespp.pl/Clinical-study-of-illness-anxiety-disorder-in-medical-noutpatients,76932,0,2.html",2017,19,4,Clinical study of illness anxiety disorder in medical outpatients,3,illness anxiety disorder,illness anxiety disorder,illness anxiety disorder,illness anxiety disorder,app_sem_0758,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-illness+anxiety+disorder/123765,unchanged,app_kw_0790,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,translation_review|expanded_semantic_merge_audit|review_broad_merge
78497,"https://www.archivespp.pl/Marital-relations-of-patients-with-myocardial-ninfarction-from-the-spouses-perspective,78497,0,2.html",2017,19,4,Marital relations of patients with myocardial infarction from the spouses’ perspective,2,gender,gender,gender,płeć społeczno-kulturowa,app_sem_0656,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-gender/6148,unchanged,app_kw_0685,gender,płeć społeczno-kulturowa,expanded_merge_broad_construct,medium,app_sem_exp_0570,expanded_semantic_merge_audit|review_broad_merge
79459,"https://www.archivespp.pl/Anxiety-and-depression-in-spouses-of-males-ndiagnosed-with-alcohol-dependence-na,79459,0,2.html",2017,19,4,Anxiety and depression in spouses of males diagnosed with alcohol dependence: a comparative study,3,alcohol abuse,alcohol abuse,alcohol abuse,nadużywanie alkoholu,app_sem_0049,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-alcohol+abuse/65346,unchanged,app_kw_0050,alcohol use disorder,zaburzenie używania alkoholu,expanded_merge_historical_terms,medium,app_sem_exp_0042,expanded_semantic_merge_audit|review_broad_merge
78172,"https://www.archivespp.pl/Ideal-body-stereotype-internalization-and-nsociocultural-attitudes-towards-appearance,78172,0,2.html",2017,19,4,"Ideal body stereotype internalization and sociocultural attitudes towards appearance: a preliminary cross-national comparison between Czech, Polish and American women",1,body image,body image,body image,obraz ciała,app_sem_0178,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-body+image/1793,unchanged,app_kw_0185,body image/body attitudes,obraz ciała i postawy wobec ciała,expanded_merge_broad_construct,medium,app_sem_exp_0150,expanded_semantic_merge_audit|review_broad_merge
82020,"https://www.archivespp.pl/Is-flexibility-always-associated-with-mental-health-A-study-of-coping-and-depression,82020,0,2.html",2018,20,1,Is flexibility always associated with mental health? A study of coping and depression,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
81580,"https://www.archivespp.pl/Auto-amputation-in-a-severe-depressive-episode-with-psychotic-symptoms-case-report,81580,0,2.html",2018,20,1,Auto-amputation in a severe depressive episode with psychotic symptoms: case report,4,severe depressive episode with psychotic symptoms,severe depressive episode with psychotic symptoms,severe depressive episode with psychotic symptom,severe depressive episode with psychotyczny objaw,app_sem_1396,plural_to_concept:severe depressive episode with psychotic symptoms->severe depressive episode with psychotic symptom,token_partial_review,medium,translation_review|semantic_merge_audit,https://www.archivespp.pl/Keyword-severe+depressive+episode+with+psychotic+symptoms/136090,unchanged,app_kw_1444,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,translation_review|semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
81551,"https://www.archivespp.pl/Therapeutic-alliance-and-early-change-in-depression-benefits-of-enhancing-working,81551,0,2.html",2018,20,1,Therapeutic alliance and early change in depression: benefits of enhancing working alliance at the initial sessions of short-term supportive–expressive psychodynamic psychotherapy,2,Depressin,depressin,depressin,depressin,app_sem_0429,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Depressin/113370,lowercase,app_kw_0444,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,translation_review|expanded_semantic_merge_audit|review_broad_merge
80833,"https://www.archivespp.pl/Prevalence-of-undiagnosed-and-untreated-attention-deficit-hyperactivity-disorder,80833,0,2.html",2018,20,1,Prevalence of undiagnosed and untreated attention deficit hyperactivity disorder in men with alcohol dependence – A case-control study,1,Alcohol Use Disorder,alcohol use disorder,alcohol use disorder,zaburzenie używania alkoholu,app_sem_0054,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Alcohol+Use+Disorder/495,lowercase,app_kw_0055,alcohol use disorder,zaburzenie używania alkoholu,expanded_merge_historical_terms,medium,app_sem_exp_0042,expanded_semantic_merge_audit|review_broad_merge
80833,"https://www.archivespp.pl/Prevalence-of-undiagnosed-and-untreated-attention-deficit-hyperactivity-disorder,80833,0,2.html",2018,20,1,Prevalence of undiagnosed and untreated attention deficit hyperactivity disorder in men with alcohol dependence – A case-control study,3,substance use disorders,substance use disorders,substance use disorder,zaburzenie używania substancji,app_sem_1496,plural_to_concept:substance use disorders->substance use disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-substance+use+disorders/131827,unchanged,app_kw_1549,substance use disorder,zaburzenie używania substancji,expanded_merge_historical_terms,medium,app_sem_exp_1342,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
80756,"https://www.archivespp.pl/The-intensity-of-anxiety-neurotic-symptoms-and-perceived-control-among-patients-with,80756,0,2.html",2018,20,1,"The intensity of anxiety, neurotic symptoms and perceived control among patients with neurotic and personality disorders",2,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
81549,"https://www.archivespp.pl/Effects-of-an-educational-intervention-targeting-body-image-on-self-esteem-of-Iranian,81549,0,2.html",2018,20,1,Effects of an educational intervention targeting body image on self-esteem of Iranian high-school students: a quasi-experimental trial,3,Body image concern,body image concern,body image concern,body image concern,app_sem_0179,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Body+image+concern/108272,lowercase,app_kw_0186,body image/body attitudes,obraz ciała i postawy wobec ciała,expanded_merge_broad_construct,medium,app_sem_exp_0150,translation_review|expanded_semantic_merge_audit|review_broad_merge
81552,"https://www.archivespp.pl/Biomedical-and-psychosocial-interventions-in-the-mental-health-care-system-in-Lithuania,81552,0,2.html",2018,20,1,Biomedical and psychosocial interventions in the mental health care system in Lithuania: “Leaving the psychiatrist’s clinic – with at least a couple of prescriptions”,1,mental health care system,mental health care system,mental health care system,mental health care system,app_sem_0908,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-mental+health+care+system/139145,unchanged,app_kw_0941,mental health care,opieka psychiatryczna i zdrowia psychicznego,expanded_merge_service_terms,medium,app_sem_exp_0809,translation_review|expanded_semantic_merge_audit|review_broad_merge
81552,"https://www.archivespp.pl/Biomedical-and-psychosocial-interventions-in-the-mental-health-care-system-in-Lithuania,81552,0,2.html",2018,20,1,Biomedical and psychosocial interventions in the mental health care system in Lithuania: “Leaving the psychiatrist’s clinic – with at least a couple of prescriptions”,2,psychotherapeutic treatment of mental illness,psychotherapeutic treatment of mental illness,psychotherapeutic treatment of mental illness,psychotherapeutic leczenie of psychiczny illness,app_sem_1268,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-psychotherapeutic+treatment+of+mental+illness/139146,unchanged,app_kw_1311,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,translation_review|expanded_semantic_merge_audit|review_broad_merge
85248,"https://www.archivespp.pl/The-psychological-psychotherapeutic-and-medical-dimensions-of-the-activities-of-social,85248,0,2.html",2018,20,2,"The psychological, psychotherapeutic and medical dimensions of the activities of social services in Poland",3,Psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Psychotherapy/1047,lowercase,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
91001,"https://www.archivespp.pl/Post-traumatic-stress-disorder-among-patients-waiting-for-cardiac-surgery,91001,0,2.html",2018,20,2,Post-traumatic stress disorder among patients waiting for cardiac surgery,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
91001,"https://www.archivespp.pl/Post-traumatic-stress-disorder-among-patients-waiting-for-cardiac-surgery,91001,0,2.html",2018,20,2,Post-traumatic stress disorder among patients waiting for cardiac surgery,2,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
86211,"https://www.archivespp.pl/Cognitive-control-in-patients-with-alcohol-use-disorder-testing-a-three-function,86211,0,2.html",2018,20,2,Cognitive control in patients with alcohol use disorder: testing a three-function model,1,alcohol dependence,alcohol dependence,alcohol dependence,uzależnienie od alkoholu,app_sem_0052,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-alcohol+dependence/680,unchanged,app_kw_0053,alcohol use disorder,zaburzenie używania alkoholu,expanded_merge_historical_terms,medium,app_sem_exp_0042,expanded_semantic_merge_audit|review_broad_merge
86211,"https://www.archivespp.pl/Cognitive-control-in-patients-with-alcohol-use-disorder-testing-a-three-function,86211,0,2.html",2018,20,2,Cognitive control in patients with alcohol use disorder: testing a three-function model,3,Cognitive Impairment in AUD,cognitive impairment in aud,cognitive impairment in aud,poznawczy impairment in aud,app_sem_0303,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Cognitive+Impairment+in+AUD/143586,lowercase,app_kw_0315,cognitive functioning,funkcjonowanie poznawcze,expanded_merge_broad_cognitive,medium,app_sem_exp_0256,translation_review|expanded_semantic_merge_audit|review_broad_merge
86488,"https://www.archivespp.pl/Male-guilt-and-shame-proneness-The-Personal-Feelings-Questionnaire-PFQ-2-Brief-,86488,0,2.html",2018,20,2,Male guilt – and shame-proneness: The Personal Feelings Questionnaire (PFQ-2 Brief),1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
92165,"https://www.archivespp.pl/So-who-wants-to-be-here-A-survey-of-patients-motives-for-seeking-psychotherapy-services,92165,0,2.html",2018,20,3,"So, who wants to be here? A survey of patients’ motives for seeking psychotherapy services and their expected un-involvement in therapy",1,Psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Psychotherapy/1047,lowercase,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
93739,"https://www.archivespp.pl/Patient-s-failures-and-psychotherapist-s-successes-or-failure-in-psychotherapy-in,93739,0,2.html",2018,20,3,"Patient’s failures and psychotherapist’s successes, or failure in psychotherapy in the eyes of a psychotherapist",1,Psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Psychotherapy/1047,lowercase,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
89963,"https://www.archivespp.pl/Recognition-of-major-depressive-disorder-and-its-ncorrelates-among-adult-male-patients,89963,0,2.html",2018,20,3,Recognition of major depressive disorder and its correlates among adult male patients in primary care,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
85758,"https://www.archivespp.pl/Suicide-ideation-and-stresses-among-the-working-nprofessionals-in-India,85758,0,2.html",2018,20,3,Suicide ideation and stresses among the working professionals in India,1,suicide,suicide,suicide,samobójstwo,app_sem_1501,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-suicide/2121,unchanged,app_kw_1554,suicidality,samobójczość,expanded_merge_broad_clinical,medium,app_sem_exp_1345,expanded_semantic_merge_audit|review_broad_merge
85758,"https://www.archivespp.pl/Suicide-ideation-and-stresses-among-the-working-nprofessionals-in-India,85758,0,2.html",2018,20,3,Suicide ideation and stresses among the working professionals in India,2,Suicide ideation,suicide ideation,suicide ideation,samobójstwo ideation,app_sem_1503,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Suicide+ideation/145238,lowercase,app_kw_1557,suicidality,samobójczość,expanded_merge_broad_clinical,medium,app_sem_exp_1345,translation_review|expanded_semantic_merge_audit|review_broad_merge
85758,"https://www.archivespp.pl/Suicide-ideation-and-stresses-among-the-working-nprofessionals-in-India,85758,0,2.html",2018,20,3,Suicide ideation and stresses among the working professionals in India,3,Social stresses,social stresses,social stresses,społeczny stresses,app_sem_1445,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Social+stresses/145239,lowercase,app_kw_1497,stress,stres,expanded_merge_broad_construct,medium,app_sem_exp_1329,translation_review|expanded_semantic_merge_audit|review_broad_merge
85758,"https://www.archivespp.pl/Suicide-ideation-and-stresses-among-the-working-nprofessionals-in-India,85758,0,2.html",2018,20,3,Suicide ideation and stresses among the working professionals in India,4,Economic stresses,economic stresses,economic stresses,economic stresses,app_sem_0518,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Economic+stresses/145240,lowercase,app_kw_0536,stress,stres,expanded_merge_broad_construct,medium,app_sem_exp_1329,translation_review|expanded_semantic_merge_audit|review_broad_merge
85758,"https://www.archivespp.pl/Suicide-ideation-and-stresses-among-the-working-nprofessionals-in-India,85758,0,2.html",2018,20,3,Suicide ideation and stresses among the working professionals in India,5,Health and family stresses,health and family stresses,health and family stresses,zdrowie and rodzina stresses,app_sem_0699,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Health+and+family+stresses/145241,lowercase,app_kw_0728,stress,stres,expanded_merge_broad_construct,medium,app_sem_exp_1329,translation_review|expanded_semantic_merge_audit|review_broad_merge
94399,"https://www.archivespp.pl/Association-of-depression-and-chronic-nlower-back-pain,94399,0,2.html",2018,20,4,Association of depression and chronic lower-back pain,2,major depressive disorder,major depressive disorder,major depressive disorder,duże zaburzenie depresyjne,app_sem_0863,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-major+depressive+disorder/778,unchanged,app_kw_0895,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
99147,"https://www.archivespp.pl/Prevalence-of-alcohol-use-disorders-in-hospitalised-male-patients,99147,0,2.html",2018,20,4,Prevalence of alcohol use disorders in hospitalised male patients,1,alcohol use disorders,alcohol use disorders,alcohol use disorder,zaburzenie używania alkoholu,app_sem_0054,plural_to_concept:alcohol use disorders->alcohol use disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-alcohol+use+disorders/182019,unchanged,app_kw_0056,alcohol use disorder,zaburzenie używania alkoholu,expanded_merge_historical_terms,medium,app_sem_exp_0042,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
104408,"https://www.archivespp.pl/Difficulties-in-preventing-suicidal-behaviours-in-spite-of-existing-evidence-based,104408,0,2.html",2019,21,1,Difficulties in preventing suicidal behaviours in spite of existing evidence-based preventive methods – An overvie,1,suicide,suicide,suicide,samobójstwo,app_sem_1501,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-suicide/2121,unchanged,app_kw_1554,suicidality,samobójczość,expanded_merge_broad_clinical,medium,app_sem_exp_1345,expanded_semantic_merge_audit|review_broad_merge
