article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id,keyword_concept_en_expanded,keyword_concept_polish_expanded,semantic_expanded_action,semantic_expanded_confidence,keyword_semantic_expanded_id,review_flag_expanded,keyword_concept_en_final,semantic_3c_action,semantic_3c_confidence,keyword_concept_polish_final,polish_translation_method_3c,review_flag_3c,keyword_semantic_3c_id
57941,"https://www.archivespp.pl/Drop-out-in-the-systemic-therapy-from-the-family-s-perspective-,57941,0,2.html",2014,16,2,Drop-out in the systemic therapy from the family’s perspective.,4,systemic therapy,systemic therapy,systemic therapy,systemic terapia,app_sem_1518,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-systemic+therapy/9175,unchanged,app_kw_1572,systemic therapy,systemic terapia,no_expanded_semantic_change,medium,app_sem_exp_1358,translation_review,psychotherapy,merge_psychotherapy_family,high,psychoterapia,glossary_final,ok,app_sem3c_0930
57943,"https://www.archivespp.pl/Premature-termination-in-couple-therapy-as-a-part-of-therapeutic-process-,57943,0,2.html",2014,16,2,Premature termination in couple therapy as a part of therapeutic process.,1,qualitative research,qualitative research,qualitative research,badanie jakościowe,app_sem_1285,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-qualitative+research/147,unchanged,app_kw_1332,qualitative research,badanie jakościowe,no_expanded_semantic_change,high,app_sem_exp_1151,ok,qualitative research,no_additional_merge,high,badanie jakościowe,previous_polish_retained,ok,app_sem3c_0089
57943,"https://www.archivespp.pl/Premature-termination-in-couple-therapy-as-a-part-of-therapeutic-process-,57943,0,2.html",2014,16,2,Premature termination in couple therapy as a part of therapeutic process.,2,couple therapy,couple therapy,couple therapy,terapia par,app_sem_0376,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-couple+therapy/9176,unchanged,app_kw_0390,couple therapy,terapia par,no_expanded_semantic_change,high,app_sem_exp_0324,ok,couple therapy,no_additional_merge,high,couple terapia,fallback_phrase_translation,ok,app_sem3c_0229
57943,"https://www.archivespp.pl/Premature-termination-in-couple-therapy-as-a-part-of-therapeutic-process-,57943,0,2.html",2014,16,2,Premature termination in couple therapy as a part of therapeutic process.,3,drop-out,drop-out,drop-out,drop-out,app_sem_0479,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-drop-out/9177,unchanged,app_kw_0495,drop-out,drop-out,no_expanded_semantic_change,low,app_sem_exp_0415,translation_review,drop-out,no_additional_merge,low,drop-out,fallback_untranslated_or_international,ok,app_sem3c_0306
57943,"https://www.archivespp.pl/Premature-termination-in-couple-therapy-as-a-part-of-therapeutic-process-,57943,0,2.html",2014,16,2,Premature termination in couple therapy as a part of therapeutic process.,4,therapeutic process,therapeutic process,therapeutic process,terapeutyczny process,app_sem_1549,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-therapeutic+process/9178,unchanged,app_kw_1603,therapeutic process,terapeutyczny process,no_expanded_semantic_change,medium,app_sem_exp_1387,translation_review,psychotherapy,merge_psychotherapy_family,high,psychoterapia,glossary_final,ok,app_sem3c_0930
57930,"https://www.archivespp.pl/Paternal-Postnatal-Depression-a-review,57930,0,2.html",2014,16,2,Paternal Postnatal Depression - a review,1,paternal postnatal depression,paternal postnatal depression,paternal postnatal depression,paternal postnatal depresja,app_sem_1075,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-paternal+postnatal+depression/5873,unchanged,app_kw_1113,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,translation_review|expanded_semantic_merge_audit|review_broad_merge,depression/depressive disorders,merge_depression_family,high,depresja i zaburzenia depresyjne,glossary_final,ok,app_sem3c_0275
57930,"https://www.archivespp.pl/Paternal-Postnatal-Depression-a-review,57930,0,2.html",2014,16,2,Paternal Postnatal Depression - a review,2,predictors of postpartum depression,predictors of postpartum depression,predictors of postpartum depression,predictors of postpartum depresja,app_sem_1160,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-predictors+of+postpartum+depression/5874,unchanged,app_kw_1199,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,translation_review|expanded_semantic_merge_audit|review_broad_merge,depression/depressive disorders,merge_depression_family,high,depresja i zaburzenia depresyjne,glossary_final,ok,app_sem3c_0275
57930,"https://www.archivespp.pl/Paternal-Postnatal-Depression-a-review,57930,0,2.html",2014,16,2,Paternal Postnatal Depression - a review,3,etiology and symptomatology of paternal postnatal depression,etiology and symptomatology of paternal postnatal depression,etiology and symptomatology of paternal postnatal depression,etiology and symptomatology of paternal postnatal depresja,app_sem_0576,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-etiology+and+symptomatology+of+paternal+postnatal+depression/5875,unchanged,app_kw_0603,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,translation_review|expanded_semantic_merge_audit|review_broad_merge,depression/depressive disorders,merge_depression_family,high,depresja i zaburzenia depresyjne,glossary_final,ok,app_sem3c_0275
57949,"https://www.archivespp.pl/Burnout-Syndrome-and-Analytical-Hypnosis,57949,0,2.html",2014,16,2,Burnout Syndrome and Analytical Hypnosis,1,burnout,burnout,burnout,wypalenie,app_sem_0211,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-burnout/2887,unchanged,app_kw_0218,burnout,wypalenie,no_expanded_semantic_change,high,app_sem_exp_0176,ok,work/occupational mental health,merge_work_occupational_family,medium,praca i zdrowie psychiczne zawodowe,glossary_final,ok,app_sem3c_0850
57949,"https://www.archivespp.pl/Burnout-Syndrome-and-Analytical-Hypnosis,57949,0,2.html",2014,16,2,Burnout Syndrome and Analytical Hypnosis,2,chronic fatigue,chronic fatigue,chronic fatigue,przewlekły fatigue,app_sem_0255,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-chronic+fatigue/6349,unchanged,app_kw_0263,chronic fatigue,przewlekły fatigue,no_expanded_semantic_change,medium,app_sem_exp_0216,translation_review,chronic fatigue,no_additional_merge,medium,przewlekły fatigue,previous_polish_retained,ok,app_sem3c_0875
57949,"https://www.archivespp.pl/Burnout-Syndrome-and-Analytical-Hypnosis,57949,0,2.html",2014,16,2,Burnout Syndrome and Analytical Hypnosis,3,hypnosis,hypnosis,hypnosis,hipnoza,app_sem_0744,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-hypnosis/9342,unchanged,app_kw_0776,hypnosis,hipnoza,no_expanded_semantic_change,high,app_sem_exp_0651,ok,hypnosis,no_additional_merge,high,hypnosis,fallback_untranslated_or_international,ok,app_sem3c_0509
57949,"https://www.archivespp.pl/Burnout-Syndrome-and-Analytical-Hypnosis,57949,0,2.html",2014,16,2,Burnout Syndrome and Analytical Hypnosis,4,Hypnoanalysis,hypnoanalysis,hypnoanalysis,hypnoanalysis,app_sem_0743,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Hypnoanalysis/9343,lowercase,app_kw_0775,hypnoanalysis,hypnoanalysis,no_expanded_semantic_change,low,app_sem_exp_0650,translation_review,hypnoanalysis,no_additional_merge,low,hypnoanalysis,fallback_untranslated_or_international,ok,app_sem3c_0508
57949,"https://www.archivespp.pl/Burnout-Syndrome-and-Analytical-Hypnosis,57949,0,2.html",2014,16,2,Burnout Syndrome and Analytical Hypnosis,5,manuls,manuls,manuls,manuls,app_sem_0868,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-manuls/9344,unchanged,app_kw_0900,manuls,manuls,no_expanded_semantic_change,low,app_sem_exp_0769,translation_review,manuls,no_additional_merge,low,manuls,fallback_untranslated_or_international,ok,app_sem3c_0631
57956,"https://www.archivespp.pl/Time-to-choose-DSM-5-ICD-11-or-both-,57956,0,2.html",2014,16,3,"Time to choose – DSM-5, ICD-11 or both?",1,classification,classification,classification,klasyfikacja,app_sem_0266,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-classification/8138,unchanged,app_kw_0274,classification,klasyfikacja,no_expanded_semantic_change,high,app_sem_exp_0224,ok,classification,no_additional_merge,high,classification,fallback_untranslated_or_international,ok,app_sem3c_0171
57956,"https://www.archivespp.pl/Time-to-choose-DSM-5-ICD-11-or-both-,57956,0,2.html",2014,16,3,"Time to choose – DSM-5, ICD-11 or both?",2,clinical utility,clinical utility,clinical utility,clinical utility,app_sem_0278,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-clinical+utility/10731,unchanged,app_kw_0286,clinical utility,clinical utility,no_expanded_semantic_change,low,app_sem_exp_0236,translation_review,clinical utility,no_additional_merge,low,kliniczny utility,fallback_phrase_translation,ok,app_sem3c_0594
57956,"https://www.archivespp.pl/Time-to-choose-DSM-5-ICD-11-or-both-,57956,0,2.html",2014,16,3,"Time to choose – DSM-5, ICD-11 or both?",3,DSM,dsm,dsm,dsm,app_sem_0484,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-DSM/11972,lowercase,app_kw_0500,dsm,dsm,no_expanded_semantic_change,low,app_sem_exp_0418,translation_review,dsm,no_additional_merge,low,dsm,fallback_untranslated_or_international,strong_review_unresolved_acronym,app_sem3c_0309
57956,"https://www.archivespp.pl/Time-to-choose-DSM-5-ICD-11-or-both-,57956,0,2.html",2014,16,3,"Time to choose – DSM-5, ICD-11 or both?",4,ICD,icd,icd,icd,app_sem_0750,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-ICD/11973,lowercase,app_kw_0782,icd,icd,no_expanded_semantic_change,low,app_sem_exp_0657,translation_review,icd,no_additional_merge,low,icd,fallback_untranslated_or_international,strong_review_unresolved_acronym,app_sem3c_0515
57956,"https://www.archivespp.pl/Time-to-choose-DSM-5-ICD-11-or-both-,57956,0,2.html",2014,16,3,"Time to choose – DSM-5, ICD-11 or both?",5,CFTMEA,cftmea,cftmea,cftmea,app_sem_0232,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-CFTMEA/11974,lowercase,app_kw_0240,cftmea,cftmea,no_expanded_semantic_change,low,app_sem_exp_0197,translation_review,cftmea,no_additional_merge,low,cftmea,fallback_untranslated_or_international,ok,app_sem3c_0159
57945,"https://www.archivespp.pl/A-clinician-s-guide-to-the-neurobiology-underlying-the-r-npresentation-and-treatment-of-PTSD-and-subsequent-r-ngrowth,57945,0,2.html",2014,16,3,A clinician’s guide to the neurobiology underlying the presentation and treatment of PTSD and subsequent growth,1,treatment,treatment,treatment,leczenie,app_sem_1574,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-treatment/1126,unchanged,app_kw_1628,treatment,leczenie,no_expanded_semantic_change,high,app_sem_exp_1411,ok,treatment,no_additional_merge,high,leczenie,glossary_final,ok,app_sem3c_0609
57945,"https://www.archivespp.pl/A-clinician-s-guide-to-the-neurobiology-underlying-the-r-npresentation-and-treatment-of-PTSD-and-subsequent-r-ngrowth,57945,0,2.html",2014,16,3,A clinician’s guide to the neurobiology underlying the presentation and treatment of PTSD and subsequent growth,2,PTSD,ptsd,post-traumatic stress disorder,zespół stresu pourazowego,app_sem_1150,exact_map:ptsd->post-traumatic stress disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-PTSD/4808,lowercase,app_kw_1326,post-traumatic stress disorder,zespół stresu pourazowego,expanded_merge_ptsd_variants,medium,app_sem_exp_1034,semantic_merge_audit|expanded_semantic_merge_audit,trauma/traumatic experiences,merge_trauma_family,medium,trauma i doświadczenia traumatyczne,glossary_final,ok,app_sem3c_1137
57945,"https://www.archivespp.pl/A-clinician-s-guide-to-the-neurobiology-underlying-the-r-npresentation-and-treatment-of-PTSD-and-subsequent-r-ngrowth,57945,0,2.html",2014,16,3,A clinician’s guide to the neurobiology underlying the presentation and treatment of PTSD and subsequent growth,3,neurobiology,neurobiology,neurobiology,neurobiologia,app_sem_0970,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-neurobiology/9218,unchanged,app_kw_1004,neurobiology,neurobiologia,no_expanded_semantic_change,high,app_sem_exp_0868,ok,neurobiology,no_additional_merge,high,neurobiology,fallback_untranslated_or_international,ok,app_sem3c_0709
57945,"https://www.archivespp.pl/A-clinician-s-guide-to-the-neurobiology-underlying-the-r-npresentation-and-treatment-of-PTSD-and-subsequent-r-ngrowth,57945,0,2.html",2014,16,3,A clinician’s guide to the neurobiology underlying the presentation and treatment of PTSD and subsequent growth,4,post-traumatic growth,post-traumatic growth,post-traumatic growth,post-traumatyczny growth,app_sem_1149,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-post-traumatic+growth/9219,unchanged,app_kw_1188,post-traumatic growth,wzrost potraumatyczny,expanded_merge_synonym,high,app_sem_exp_1033,translation_review|expanded_semantic_merge_audit,trauma/traumatic experiences,merge_trauma_family,medium,trauma i doświadczenia traumatyczne,glossary_final,ok,app_sem3c_1137
57965,"https://www.archivespp.pl/Methodological-findings-in-studies-on-adoptive-families,57965,0,2.html",2014,16,3,Methodological findings in studies on adoptive families,1,adoption,adoption,adoption,adopcja,app_sem_0025,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-adoption/10717,unchanged,app_kw_0025,adoption,adopcja,no_expanded_semantic_change,high,app_sem_exp_0018,ok,adoption,no_additional_merge,high,adoption,fallback_untranslated_or_international,ok,app_sem3c_0014
57965,"https://www.archivespp.pl/Methodological-findings-in-studies-on-adoptive-families,57965,0,2.html",2014,16,3,Methodological findings in studies on adoptive families,2,adoptive family research methodology,adoptive family research methodology,adoptive family research methodology,adoptive rodzina badania methodology,app_sem_0028,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-adoptive+family+research+methodology/11573,unchanged,app_kw_0028,adoptive family research methodology,adoptive rodzina badania methodology,no_expanded_semantic_change,medium,app_sem_exp_0021,translation_review,children/adolescents/family,merge_child_adolescent_family,medium,"dzieci, adolescenci i rodzina",glossary_final,ok,app_sem3c_0321
57965,"https://www.archivespp.pl/Methodological-findings-in-studies-on-adoptive-families,57965,0,2.html",2014,16,3,Methodological findings in studies on adoptive families,3,adoptive family,adoptive family,adoptive family,adoptive rodzina,app_sem_0027,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-adoptive+family/11574,unchanged,app_kw_0027,adoptive family,adoptive rodzina,no_expanded_semantic_change,medium,app_sem_exp_0020,translation_review,children/adolescents/family,merge_child_adolescent_family,medium,"dzieci, adolescenci i rodzina",glossary_final,ok,app_sem3c_0321
57973,"https://www.archivespp.pl/Predictors-of-eating-disorders-outcomes-in-Polish-teenage-patients,57973,0,2.html",2014,16,3,Predictors of eating disorders outcomes in Polish teenage patients,1,anorexia nervosa,anorexia nervosa,anorexia nervosa,jadłowstręt psychiczny,app_sem_0077,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anorexia+nervosa/785,unchanged,app_kw_0079,anorexia nervosa,jadłowstręt psychiczny,expanded_merge_synonym,high,app_sem_exp_0061,expanded_semantic_merge_audit,eating disorders,merge_eating_disorders_family,medium,zaburzenia odżywiania,glossary_final,ok,app_sem3c_1202
57973,"https://www.archivespp.pl/Predictors-of-eating-disorders-outcomes-in-Polish-teenage-patients,57973,0,2.html",2014,16,3,Predictors of eating disorders outcomes in Polish teenage patients,2,bulimia,bulimia,bulimia,bulimia,app_sem_0206,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-bulimia/5079,unchanged,app_kw_0213,bulimia nervosa,żarłoczność psychiczna,expanded_merge_synonym,high,app_sem_exp_0172,expanded_semantic_merge_audit,eating disorders,merge_eating_disorders_family,medium,zaburzenia odżywiania,glossary_final,ok,app_sem3c_1202
57973,"https://www.archivespp.pl/Predictors-of-eating-disorders-outcomes-in-Polish-teenage-patients,57973,0,2.html",2014,16,3,Predictors of eating disorders outcomes in Polish teenage patients,3,follow-up study,follow-up study,follow-up study,badanie follow-up,app_sem_0639,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-follow-up+study/14104,unchanged,app_kw_0668,follow-up study,badanie follow-up,no_expanded_semantic_change,high,app_sem_exp_0553,ok,follow-up study,no_additional_merge,high,follow-up study,fallback_untranslated_or_international,ok,app_sem3c_0429
57997,"https://www.archivespp.pl/The-comparison-of-behavioral-and-emotional-problems-in-children-with-a-bipolar-parent-and-children-with-healthy-parents-in-Zahedan-Iran-2011,57997,0,2.html",2014,16,3,"The comparison of behavioral and emotional problems in children with a bipolar parent and children with healthy parents in Zahedan, Iran, 2011",1,bipolar disorders,bipolar disorders,bipolar disorder,zaburzenie afektywne dwubiegunowe,app_sem_0164,plural_to_concept:bipolar disorders->bipolar disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-bipolar+disorders/965,unchanged,app_kw_0171,bipolar disorder,zaburzenie afektywne dwubiegunowe,expanded_merge_synonym,high,app_sem_exp_0139,semantic_merge_audit|expanded_semantic_merge_audit,bipolar disorder,merge_bipolar_family,high,zaburzenie afektywne dwubiegunowe,glossary_final,ok,app_sem3c_1205
57997,"https://www.archivespp.pl/The-comparison-of-behavioral-and-emotional-problems-in-children-with-a-bipolar-parent-and-children-with-healthy-parents-in-Zahedan-Iran-2011,57997,0,2.html",2014,16,3,"The comparison of behavioral and emotional problems in children with a bipolar parent and children with healthy parents in Zahedan, Iran, 2011",2,CBCL score,cbcl score,cbcl score,cbcl score,app_sem_0227,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-CBCL+score/4910,lowercase,app_kw_0234,cbcl score,cbcl score,no_expanded_semantic_change,low,app_sem_exp_0192,translation_review,cbcl score,no_additional_merge,low,cbcl score,fallback_untranslated_or_international,ok,app_sem3c_0153
57997,"https://www.archivespp.pl/The-comparison-of-behavioral-and-emotional-problems-in-children-with-a-bipolar-parent-and-children-with-healthy-parents-in-Zahedan-Iran-2011,57997,0,2.html",2014,16,3,"The comparison of behavioral and emotional problems in children with a bipolar parent and children with healthy parents in Zahedan, Iran, 2011",3,children emotional problem,children emotional problem,children emotional problem,dzieci emocjonalny problem,app_sem_0251,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-children++emotional+problem/4911,unchanged,app_kw_0259,children emotional problem,dzieci emocjonalny problem,no_expanded_semantic_change,medium,app_sem_exp_0212,translation_review,children/adolescents/family,merge_child_adolescent_family,medium,"dzieci, adolescenci i rodzina",glossary_final,ok,app_sem3c_0321
57971,"https://www.archivespp.pl/Outcome-of-Polish-teenage-patients-with-eating-disorders,57971,0,2.html",2014,16,3,Outcome of Polish teenage patients with eating disorders,1,anorexia nervosa,anorexia nervosa,anorexia nervosa,jadłowstręt psychiczny,app_sem_0077,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anorexia+nervosa/785,unchanged,app_kw_0079,anorexia nervosa,jadłowstręt psychiczny,expanded_merge_synonym,high,app_sem_exp_0061,expanded_semantic_merge_audit,eating disorders,merge_eating_disorders_family,medium,zaburzenia odżywiania,glossary_final,ok,app_sem3c_1202
57971,"https://www.archivespp.pl/Outcome-of-Polish-teenage-patients-with-eating-disorders,57971,0,2.html",2014,16,3,Outcome of Polish teenage patients with eating disorders,2,bulimia,bulimia,bulimia,bulimia,app_sem_0206,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-bulimia/5079,unchanged,app_kw_0213,bulimia nervosa,żarłoczność psychiczna,expanded_merge_synonym,high,app_sem_exp_0172,expanded_semantic_merge_audit,eating disorders,merge_eating_disorders_family,medium,zaburzenia odżywiania,glossary_final,ok,app_sem3c_1202
57971,"https://www.archivespp.pl/Outcome-of-Polish-teenage-patients-with-eating-disorders,57971,0,2.html",2014,16,3,Outcome of Polish teenage patients with eating disorders,3,follow-up study,follow-up study,follow-up study,badanie follow-up,app_sem_0639,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-follow-up+study/14104,unchanged,app_kw_0668,follow-up study,badanie follow-up,no_expanded_semantic_change,high,app_sem_exp_0553,ok,follow-up study,no_additional_merge,high,follow-up study,fallback_untranslated_or_international,ok,app_sem3c_0429
57954,"https://www.archivespp.pl/First-person-account-on-psychiatric-disability-a-case-of-bipolar-disorder,57954,0,2.html",2014,16,3,First-person account on psychiatric disability: a case of bipolar disorder,1,bipolar disorder,bipolar disorder,bipolar disorder,zaburzenie afektywne dwubiegunowe,app_sem_0164,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-bipolar+disorder/301,unchanged,app_kw_0170,bipolar disorder,zaburzenie afektywne dwubiegunowe,expanded_merge_synonym,high,app_sem_exp_0139,expanded_semantic_merge_audit,bipolar disorder,merge_bipolar_family,high,zaburzenie afektywne dwubiegunowe,glossary_final,ok,app_sem3c_1205
57954,"https://www.archivespp.pl/First-person-account-on-psychiatric-disability-a-case-of-bipolar-disorder,57954,0,2.html",2014,16,3,First-person account on psychiatric disability: a case of bipolar disorder,2,Psychiatrically-impaired mental health practitioners,psychiatrically-impaired mental health practitioners,psychiatrically-impaired mental health practitioners,psychiatrically-impaired mental health practitioners,app_sem_1208,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Psychiatrically-impaired+mental+health+practitioners/11853,lowercase,app_kw_1248,psychiatrically-impaired mental health practitioners,psychiatrically-impaired mental health practitioners,no_expanded_semantic_change,low,app_sem_exp_1085,translation_review,mental health/mental disorders,merge_mental_health_disorders_family,medium,zdrowie psychiczne i zaburzenia psychiczne,glossary_final,ok,app_sem3c_1222
57954,"https://www.archivespp.pl/First-person-account-on-psychiatric-disability-a-case-of-bipolar-disorder,57954,0,2.html",2014,16,3,First-person account on psychiatric disability: a case of bipolar disorder,3,First-Person Account,first-person account,first-person account,first-person account,app_sem_0631,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-First-Person+Account/11840,lowercase,app_kw_0660,first-person account,first-person account,no_expanded_semantic_change,low,app_sem_exp_0545,translation_review,first-person account,no_additional_merge,low,first-person account,fallback_untranslated_or_international,ok,app_sem3c_0422
57954,"https://www.archivespp.pl/First-person-account-on-psychiatric-disability-a-case-of-bipolar-disorder,57954,0,2.html",2014,16,3,First-person account on psychiatric disability: a case of bipolar disorder,4,Recovery from Psychiatric Disability,recovery from psychiatric disability,recovery from psychiatric disability,zdrowienie z niepełnosprawności psychiatrycznej,app_sem_1295,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Recovery+from+Psychiatric+Disability/11841,lowercase,app_kw_1342,recovery from psychiatric disability,zdrowienie z niepełnosprawności psychiatrycznej,no_expanded_semantic_change,high,app_sem_exp_1160,ok,recovery from psychiatric disability,no_additional_merge,high,zdrowienie z niepełnosprawności psychiatrycznej,previous_polish_retained,ok,app_sem3c_1225
57959,"https://www.archivespp.pl/Mirror-processes-in-the-protected-space-of-psychoanalytic-supervision,57959,0,2.html",2014,16,3,Mirror processes in the protected space of psychoanalytic supervision,1,counter-transference,counter-transference,counter-transference,przeciwprzeniesienie,app_sem_0375,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-counter-transference/1048,unchanged,app_kw_0389,counter-transference,przeciwprzeniesienie,no_expanded_semantic_change,high,app_sem_exp_0323,ok,counter-transference,no_additional_merge,high,counter-transference,fallback_untranslated_or_international,ok,app_sem3c_0228
57959,"https://www.archivespp.pl/Mirror-processes-in-the-protected-space-of-psychoanalytic-supervision,57959,0,2.html",2014,16,3,Mirror processes in the protected space of psychoanalytic supervision,2,transference,transference,transference,przeniesienie,app_sem_1566,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-transference/9965,unchanged,app_kw_1620,transference,przeniesienie,no_expanded_semantic_change,high,app_sem_exp_1404,ok,transference,no_additional_merge,high,transference,fallback_untranslated_or_international,ok,app_sem3c_1132
57959,"https://www.archivespp.pl/Mirror-processes-in-the-protected-space-of-psychoanalytic-supervision,57959,0,2.html",2014,16,3,Mirror processes in the protected space of psychoanalytic supervision,3,Psychoanalytic training,psychoanalytic training,psychoanalytic training,psychoanalytic training,app_sem_1216,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Psychoanalytic+training/12125,lowercase,app_kw_1256,psychoanalytic training,psychoanalytic training,no_expanded_semantic_change,low,app_sem_exp_1092,translation_review,psychoanalysis/psychodynamic approach,merge_psychoanalytic_psychodynamic,medium,psychoanaliza i podejście psychodynamiczne,glossary_final,ok,app_sem3c_0896
57959,"https://www.archivespp.pl/Mirror-processes-in-the-protected-space-of-psychoanalytic-supervision,57959,0,2.html",2014,16,3,Mirror processes in the protected space of psychoanalytic supervision,4,mirror processes,mirror processes,mirror processes,mirror processes,app_sem_0933,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-mirror+processes/12127,unchanged,app_kw_0966,mirror processes,mirror processes,no_expanded_semantic_change,low,app_sem_exp_0832,translation_review,mirror processes,no_additional_merge,low,mirror processes,fallback_untranslated_or_international,ok,app_sem3c_0679
57980,"https://www.archivespp.pl/Reflexive-and-automatic-violence-a-function-of-aberrant-perceptual-inhibition-,57980,0,2.html",2014,16,4,Reflexive and automatic violence: a function of aberrant perceptual inhibition.,1,utilization behavior,utilization behavior,utilization behavior,utilization behavior,app_sem_1597,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-utilization+behavior/17326,unchanged,app_kw_1651,utilization behavior,utilization behavior,no_expanded_semantic_change,low,app_sem_exp_1432,translation_review,utilization behavior,no_additional_merge,low,utilization behavior,fallback_untranslated_or_international,ok,app_sem3c_1153
57980,"https://www.archivespp.pl/Reflexive-and-automatic-violence-a-function-of-aberrant-perceptual-inhibition-,57980,0,2.html",2014,16,4,Reflexive and automatic violence: a function of aberrant perceptual inhibition.,2,automatic action,automatic action,automatic action,automatic action,app_sem_0140,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-automatic+action/17327,unchanged,app_kw_0145,automatic action,automatic action,no_expanded_semantic_change,low,app_sem_exp_0117,translation_review,automatic action,no_additional_merge,low,automatic action,fallback_untranslated_or_international,ok,app_sem3c_0084
57980,"https://www.archivespp.pl/Reflexive-and-automatic-violence-a-function-of-aberrant-perceptual-inhibition-,57980,0,2.html",2014,16,4,Reflexive and automatic violence: a function of aberrant perceptual inhibition.,3,ecological perception,ecological perception,ecological perception,ecological perception,app_sem_0517,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-ecological+perception/17328,unchanged,app_kw_0535,ecological perception,ecological perception,no_expanded_semantic_change,low,app_sem_exp_0445,translation_review,ecological perception,no_additional_merge,low,ecological percepcja,fallback_phrase_translation,ok,app_sem3c_0339
57980,"https://www.archivespp.pl/Reflexive-and-automatic-violence-a-function-of-aberrant-perceptual-inhibition-,57980,0,2.html",2014,16,4,Reflexive and automatic violence: a function of aberrant perceptual inhibition.,4,violence,violence,violence,przemoc,app_sem_1608,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-violence/17329,unchanged,app_kw_1662,violence,przemoc,no_expanded_semantic_change,high,app_sem_exp_1443,ok,violence,no_additional_merge,high,przemoc,fallback_phrase_translation,ok,app_sem3c_0872
