rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,journal_key,n_records_group,period,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
59,certain,1,1170,884,16.301,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,certain,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
60,interpretation,1,1167,572,10.548,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,technique_process,interpretation,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
61,after,1,1164,884,16.301,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,after,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
62,summary,1,1146,1091,20.118,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,summary,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
63,made,1,1137,950,17.518,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,made,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
64,dream,1,1125,340,6.27,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,dream,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
65,even,1,1124,895,16.504,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,even,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
66,situation,1,1123,707,13.037,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,situation,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
67,must,1,1120,777,14.328,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,must,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
68,however,1,1114,934,17.223,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,however,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
70,same,1,1100,853,15.729,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,same,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
71,sexual,1,1078,523,9.644,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,body_sexuality,sexual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
72,nature,1,1045,755,13.922,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,nature,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
73,three,1,1040,739,13.627,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,three,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
74,important,1,1018,838,15.453,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,important,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
75,der,1,1017,188,3.467,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,der,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
76,subject,1,1015,726,13.387,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,subject,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
77,psycho-analytic,1,1007,486,8.962,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,technique_process,psycho-analytic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
78,form,1,1007,753,13.885,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,form,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
79,dreams,1,1004,337,6.214,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,dreams,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
80,particular,1,1003,838,15.453,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,particular,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
81,sense,1,986,697,12.853,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,sense,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
82,therapeutic,1,985,555,10.234,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,technique_process,therapeutic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
83,technique,1,973,468,8.63,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,technique_process,technique,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
84,thought,1,972,679,12.521,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,thought,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
85,identification,1,971,455,8.39,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,object_relations,identification,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
86,function,1,960,589,10.861,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,function,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
87,complex,1,960,580,10.695,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,complex,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
88,training,1,949,335,6.177,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,training,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
89,thinking,1,943,569,10.492,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,thinking,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
90,self,1,939,471,8.685,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,self_narcissism,self,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
91,fact,1,934,750,13.83,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,fact,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
92,like,1,930,702,12.945,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,like,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
93,man,1,919,549,10.124,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,man,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
94,body,1,918,439,8.095,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,body_sexuality,body,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
95,often,1,905,726,13.387,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,often,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
97,york,1,900,720,13.277,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
98,death,1,894,428,7.892,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,death,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
99,problem,1,892,563,10.382,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,problem,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
100,himself,1,889,642,11.838,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,himself,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
101,relation,1,889,617,11.377,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,relation,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
102,change,1,889,475,8.759,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,change,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
104,state,1,877,617,11.377,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,state,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
105,analyst's,1,877,493,9.091,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,analyst's,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
106,possible,1,868,719,13.258,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,possible,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
107,against,1,863,629,11.599,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,against,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
108,further,1,863,695,12.816,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,further,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
109,much,1,856,695,12.816,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,much,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
110,before,1,852,704,12.982,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,before,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
111,ideas,1,852,613,11.304,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,ideas,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
112,problems,1,852,587,10.824,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,problems,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
113,research,1,851,466,8.593,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,research,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
114,psychology,1,845,464,8.556,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
115,human,1,844,579,10.677,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,human,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
116,psychological,1,843,559,10.308,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,psychological,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
117,com,1,842,778,14.346,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,com,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
118,later,1,837,696,12.834,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,later,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
119,thus,1,836,721,13.295,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,thus,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
120,internal,1,828,526,9.699,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,internal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
121,here,1,826,658,12.134,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,here,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
122,objects,1,826,477,8.796,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,object_relations,objects,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
123,place,1,824,663,12.226,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,place,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
124,die,1,818,169,3.116,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,die,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
126,children,1,813,444,8.187,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,development_attachment,children,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
127,narcissistic,1,813,394,7.265,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,self_narcissism,narcissistic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
129,meaning,1,808,543,10.013,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,language_narrative_meaning,meaning,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
130,question,1,803,578,10.658,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,question,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
131,history,1,801,567,10.455,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,history,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
132,now,1,799,625,11.525,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,now,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
133,over,1,795,610,11.248,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,over,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
134,importance,1,793,639,11.783,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,importance,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
135,character,1,788,447,8.243,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,character,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
136,accepted,1,788,762,14.051,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,accepted,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
137,rather,1,785,688,12.687,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,rather,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
138,become,1,785,666,12.281,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,become,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
139,des,1,781,183,3.375,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,des,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
140,since,1,780,654,12.06,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,since,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
141,general,1,777,607,11.193,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,general,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
142,another,1,774,650,11.986,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,another,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
143,trauma,1,774,282,5.2,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,affect_trauma_regulation,trauma,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
144,father,1,769,374,6.897,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,father,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
145,towards,1,766,559,10.308,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,towards,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
146,und,1,758,154,2.84,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,und,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
147,society,1,757,412,7.597,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,society,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
148,individual,1,752,550,10.142,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,individual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
149,specific,1,747,575,10.603,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,specific,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
150,make,1,747,650,11.986,5423,ijpa,5423.0,,pending,global_and_comparative_high_frequency_recon,,make,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
4,new,1,2518,1371,46.888,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
7,york,1,1539,961,32.866,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
11,one,1,1392,907,31.019,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,one,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
13,about,1,1316,798,27.291,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,about,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
14,between,1,1294,817,27.941,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
15,ego,1,1281,473,16.176,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,ego,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
17,freud,1,1230,573,19.596,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,freud,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
19,research,1,1134,528,18.057,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,research,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
24,training,1,1033,486,16.621,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,training,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
25,transference,1,1021,380,12.996,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,transference_countertransference,transference,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
26,object,1,1018,438,14.979,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,object_relations,object,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
27,other,1,1005,717,24.521,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,other,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
28,e-mail,1,992,945,32.319,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
29,freud's,1,935,448,15.321,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,freud's,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
30,both,1,895,714,24.419,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,both,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
31,street,1,894,870,29.754,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,street,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
32,all,1,819,605,20.691,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,all,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
33,two,1,800,602,20.588,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,two,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
34,also,1,797,640,21.888,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,also,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
35,life,1,790,523,17.886,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,life,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
36,time,1,783,477,16.313,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,time,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
37,early,1,770,480,16.416,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,early,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
38,american,1,760,482,16.484,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,american,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
39,unconscious,1,758,436,14.911,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,unconscious,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
40,association,1,713,478,16.347,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,association,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
41,university,1,699,504,17.237,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
42,only,1,673,529,18.092,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,only,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
43,first,1,671,493,16.86,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,first,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
44,com,1,669,614,20.999,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,com,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
45,child,1,668,303,10.363,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,development_attachment,child,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
46,many,1,659,506,17.305,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,many,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
47,years,1,651,447,15.287,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,years,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
48,therapeutic,1,650,318,10.876,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,technique_process,therapeutic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
49,understanding,1,645,463,15.834,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,understanding,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
50,relationship,1,645,409,13.988,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,relationship,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
51,psychology,1,644,363,12.415,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
53,summary,1,625,613,20.964,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,summary,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
54,self,1,616,267,9.131,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,self_narcissism,self,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
55,institute,1,605,455,15.561,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,institute,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
56,robert,1,595,176,6.019,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,robert,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
57,psychic,1,581,312,10.67,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,psychic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
58,dream,1,579,154,5.267,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,dream,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
59,out,1,578,404,13.817,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,out,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
61,avenue,1,572,561,19.186,2924,japa,2924.0,,pending,global_and_comparative_high_frequency_recon,,avenue,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
